fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,density,pH,sulphates,alcohol,Body_tmp,Vibrancy_tmp,Sweetness,Nuance,Tannicity,Body,Vibrancy
8.4,0.23,0.32,1.3,0.048,0.99178,3.1,0.55,11.0,5.99589,3.0125,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
6.0,0.22,0.25,11.1,0.056,0.9961,3.08,0.36,9.4,5.19805,2.3875,Semi-Dry,"Complex,Spicy",Soft,Medium,Liveliness
6.1,0.23,0.27,9.8,0.055,0.99534,3.16,0.4,10.2,5.59767,2.44,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.3,0.36,0.54,13.3,0.054,0.99864,3.06,0.49,8.6,4.79932,2.815,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
7.6,0.37,0.51,11.7,0.094,0.99776,2.91,0.51,9.0,4.99888,2.8475,Semi-Dry,Intense,"Balanced,Structured",Light,Live
6.7,0.26,0.51,8.0,0.062,0.99545,3.13,0.5,9.6,5.297725,2.65,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
7.4,0.22,0.27,1.6,0.057,0.99299,3.29,0.44,9.9,5.4464950000000005,2.795,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.1,0.22,0.28,16.55,0.059,0.99665,3.2,0.38,10.5,5.748325,2.45,Sweet,Intense,"Balanced,Structured",Medium,Live
7.1,0.28,0.31,1.5,0.053,0.99069,3.15,0.5,11.4,6.1953450000000005,2.71,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.35,0.31,10.2,0.069,0.99692,3.18,0.49,9.4,5.19846,2.585,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.8,0.73,0.2,6.6,0.054,0.99324,3.12,0.28,11.1,6.04662,2.7125,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
6.2,0.27,0.26,12.1,0.046,0.9951,3.16,0.37,10.8,5.897550000000001,2.4725,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.38,0.26,8.2,0.043,0.99234,2.99,0.31,11.4,6.19617,2.5075000000000003,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
5.9,0.435,0.16,6.4,0.031,0.99151,3.24,0.46,12.2,6.595755,2.43375,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.25,0.33,2.1,0.021,0.99021,3.26,0.45,12.3,6.645105,2.71,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.7,0.26,0.29,7.7,0.038,0.99479,3.23,0.56,10.4,5.697395,2.62,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.24,0.3,12.3,0.035,0.9954,2.99,0.57,10.4,5.6977,2.6325000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.5,0.23,0.34,1.3,0.035,0.99176,3.07,0.55,11.0,5.99588,3.035,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
4.8,0.65,0.12,1.1,0.013,0.99246,3.32,0.36,13.5,7.24623,2.2225,Dry,Simple,Soft,Full-Bodied,Liveliness
6.1,0.22,0.38,2.8,0.144,0.9908,2.95,0.64,11.4,6.1954,2.4124999999999996,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
5.8,0.27,0.26,3.5,0.071,0.98994,3.1,0.38,11.5,6.24497,2.3575,Semi-Dry,Intense,"Balanced,Structured",Medium,Liveliness
5.0,0.455,0.18,1.9,0.036,0.98746,3.21,0.83,14.0,7.49373,2.2112499999999997,Semi-Dry,"Complex,Spicy",Robust,Full-Bodied,Liveliness
7.2,0.23,0.82,1.3,0.149,0.99304,2.93,0.42,9.2,5.09652,2.795,Semi-Dry,Intense,"Balanced,Structured",Light,Live
7.2,0.25,0.32,1.5,0.054,0.99154,3.17,0.48,11.1,6.04577,2.7350000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
4.7,0.455,0.18,1.9,0.036,0.98746,3.21,0.83,14.0,7.49373,2.13625,Semi-Dry,"Complex,Spicy",Robust,Full-Bodied,Liveliness
6.2,0.28,0.51,7.9,0.056,0.9956,3.18,0.52,9.4,5.1978,2.5425,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.35,0.28,1.6,0.037,0.98779,3.12,0.4,14.2,7.593895,2.5375,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.6,0.31,0.28,1.4,0.035,0.98836,3.0,0.4,13.2,7.09418,2.5475,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
7.4,0.25,0.37,2.6,0.05,0.99138,3.04,0.53,11.2,6.095689999999999,2.7649999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.3,0.36,0.34,14.8,0.057,0.99751,3.14,0.57,10.2,5.598755,2.785,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
8.6,0.22,0.33,1.2,0.031,0.99239,2.83,0.31,10.3,5.6461950000000005,2.995,Dry,"Complex,Spicy",Soft,Medium,Brilliant
6.9,0.14,0.29,9.9,0.056,0.99512,3.19,0.33,9.9,5.44756,2.63,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
6.5,0.22,0.31,3.9,0.046,0.99098,3.15,0.31,11.5,6.24549,2.545,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
6.1,0.28,0.26,1.5,0.03,0.98894,3.03,0.41,12.1,6.54447,2.4175,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.2,0.3,0.28,1.6,0.036,0.988245,3.14,0.41,13.3,7.1441225,2.48,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.9,0.22,0.28,7.8,0.05,0.99326,3.22,0.6,11.5,6.24663,2.6550000000000002,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.7,0.31,0.21,5.6,0.039,0.99328,2.96,0.52,11.0,5.99664,3.045,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
7.3,0.27,0.3,1.3,0.04,0.99222,3.28,0.53,10.7,5.8461099999999995,2.7875,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.46,0.2,16.7,0.046,0.99898,3.08,0.56,9.4,5.19949,2.685,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
5.7,0.23,0.25,7.95,0.042,0.99486,3.44,0.61,10.3,5.64743,2.4050000000000002,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.36,0.36,6.7,0.185,0.99528,3.17,0.42,9.3,5.14764,2.5975,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
8.2,0.18,0.38,1.1,0.04,0.99062,2.88,0.6,12.0,6.49531,2.91,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.23,0.39,1.5,0.053,0.99166,3.18,0.47,11.1,6.04583,2.75,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.2,0.15,6.6,0.046,0.99408,2.99,0.58,9.9,5.44704,2.4350000000000005,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.1,0.27,0.32,6.2,0.048,0.99281,3.22,0.6,11.0,5.996405,2.4775,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.0,0.3,0.33,2.1,0.042,0.98964,3.32,0.42,12.5,6.74482,2.4875,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.1,0.3,0.32,2.2,0.042,0.98952,3.31,0.44,12.7,6.84476,2.5075,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
5.7,0.14,0.3,5.4,0.045,0.99469,3.32,0.45,9.3,5.1473450000000005,2.3649999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
8.4,0.22,0.3,1.3,0.038,0.99178,3.13,0.54,10.8,5.8958900000000005,3.0125,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
5.4,0.24,0.18,2.3,0.05,0.99207,3.24,0.46,10.3,5.646035,2.265,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
7.7,0.31,0.36,4.3,0.026,0.99152,3.11,0.48,12.0,6.49576,2.8699999999999997,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.6,0.43,0.24,11.9,0.04,0.99622,3.14,0.54,9.8,5.39811,2.6025,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.6,0.39,0.46,11.7,0.084,0.99773,2.91,0.51,9.0,4.998865,2.84,Semi-Dry,Intense,"Balanced,Structured",Light,Live
7.2,0.58,0.27,5.8,0.032,0.99088,3.17,0.53,13.0,6.99544,2.805,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.0,0.34,0.32,3.8,0.044,0.99108,3.39,0.44,11.8,6.3955400000000004,2.5125,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.5,0.35,0.48,12.4,0.056,0.99803,2.97,0.52,8.8,4.899015,2.825,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
7.3,0.38,0.23,6.5,0.05,0.99304,3.1,0.55,11.2,6.09652,2.7525,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.4,0.185,0.19,7.1,0.048,0.99438,3.26,0.41,9.5,5.24719,2.25875,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.7,0.18,0.31,10.6,0.035,0.99572,3.08,0.49,9.8,5.3978600000000005,2.5675,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.37,0.67,1.5,0.175,0.99244,3.06,0.56,10.3,5.6462200000000005,2.725,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.9,0.27,0.25,7.5,0.03,0.99116,3.09,0.38,13.0,6.99558,2.6275,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
6.5,0.29,0.53,1.7,0.04,0.9922,3.26,0.59,10.4,5.6961,2.645,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.29,0.52,1.7,0.034,0.99223,3.25,0.59,10.4,5.696115,2.64,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.1,0.22,0.25,12.1,0.035,0.99481,3.21,0.4,10.7,5.847404999999999,2.445,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.3,0.22,0.27,4.5,0.036,0.9928,3.05,0.76,10.7,5.8464,2.46,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
5.6,0.23,0.25,8.0,0.043,0.99429,3.19,0.42,10.4,5.697145,2.3175,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.1,0.2,0.17,1.6,0.048,0.991,3.3,0.43,11.4,6.1955,2.4425,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.9,0.2,0.41,1.1,0.06,0.99317,2.99,0.39,9.2,5.096584999999999,2.625,Dry,Intense,"Balanced,Structured",Light,Live
6.7,0.19,0.32,3.7,0.041,0.99173,2.9,0.57,10.5,5.745865,2.5275000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.0,0.37,0.31,4.7,0.038,0.99186,2.9,0.72,12.1,6.54593,2.895,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
6.5,0.38,0.26,5.2,0.042,0.99067,3.06,0.5,12.3,6.645335,2.55,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.4,0.15,0.32,2.5,0.037,0.98878,3.04,0.58,12.6,6.79439,2.2275,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Liveliness
6.8,0.22,0.32,5.9,0.054,0.9938,3.2,0.57,10.8,5.8969000000000005,2.635,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.21,0.29,3.1,0.044,0.99143,3.0,0.6,11.3,6.145715,2.675,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.46,0.24,11.5,0.051,0.99588,3.08,0.56,9.8,5.39794,2.5700000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.18,0.48,18.0,0.054,1.00038,2.98,0.61,8.5,4.75019,2.535,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
5.9,0.23,0.24,1.6,0.037,0.99076,3.21,0.51,11.4,6.19538,2.3950000000000005,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.4,0.18,0.48,18.0,0.054,1.00038,2.98,0.61,8.5,4.75019,2.5100000000000002,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
6.4,0.37,0.12,5.9,0.056,0.99536,3.06,0.46,8.4,4.69768,2.4875000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
7.0,0.23,0.42,1.1,0.062,0.99318,3.04,0.4,9.2,5.09659,2.6725000000000003,Dry,Intense,"Balanced,Structured",Light,Live
6.0,0.28,0.27,4.1,0.046,0.99126,3.27,0.56,11.6,6.29563,2.455,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.2,0.32,0.45,2.9,0.029,0.98998,3.25,0.6,12.4,6.69499,2.555,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.4,0.26,0.26,1.1,0.052,0.99304,3.09,0.54,9.3,5.146520000000001,2.5025,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.9,0.25,0.27,1.5,0.029,0.9892,3.2,0.46,12.2,6.5946,2.4050000000000002,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.1,0.28,0.3,7.75,0.031,0.99296,3.22,0.46,11.0,5.99648,2.475,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.9,0.19,0.38,1.15,0.023,0.99047,3.11,0.38,11.4,6.195235,2.645,Dry,Simple,"Balanced,Structured",Medium,Live
7.5,0.26,0.38,5.7,0.021,0.99338,3.13,0.62,11.1,6.04669,2.8175,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.4,0.2,0.22,7.4,0.032,0.99404,3.24,0.58,11.0,5.99702,2.515,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.3,0.33,0.22,1.4,0.041,0.99287,3.14,0.48,9.9,5.446435,2.7475,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.3,0.34,0.22,1.4,0.044,0.99286,3.14,0.46,9.9,5.44643,2.75,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.1,1.1,0.16,4.4,0.033,0.99058,3.35,0.47,12.4,6.69529,2.6774999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.3,0.24,0.29,1.6,0.052,0.9934,3.21,0.5,9.4,5.1967,2.51,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.43,0.18,13.15,0.032,0.99565,3.23,0.51,10.7,5.847824999999999,2.585,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.17,0.36,1.9,0.036,0.99056,3.05,0.54,11.4,6.19528,2.545,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.4,0.36,0.32,1.9,0.036,0.99196,3.15,0.49,11.2,6.09598,2.8075,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.1,0.17,0.21,1.9,0.09,0.99255,3.07,0.41,9.7,5.3462749999999994,2.3874999999999997,Semi-Dry,Intense,"Balanced,Structured",Medium,Liveliness
5.5,0.28,0.21,1.6,0.032,0.99027,3.42,0.42,12.5,6.745135,2.3525,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Liveliness
6.6,0.5,0.26,11.3,0.029,0.99302,3.27,0.78,12.9,6.94651,2.6574999999999998,Semi-Dry,Simple,Robust,Full-Bodied,Live
6.9,0.38,0.28,8.3,0.062,0.99506,3.16,0.72,10.6,5.79753,2.68,Semi-Dry,Intense,Robust,Medium,Live
6.2,0.24,0.28,12.2,0.049,0.9952,3.19,0.37,10.7,5.8476,2.4775,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.1,0.28,0.27,8.0,0.048,0.99498,3.21,0.51,9.9,5.44749,2.465,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.6,0.26,0.32,1.3,0.048,0.9903,2.96,0.46,12.0,6.49515,2.785,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.5,0.16,0.38,12.7,0.043,0.99706,3.15,0.82,10.4,5.69853,2.7975000000000003,Sweet,"Complex,Spicy",Robust,Medium,Live
6.5,0.36,0.16,1.3,0.054,0.99398,3.19,0.39,8.5,4.74699,2.5525,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
6.6,0.35,0.19,10.5,0.06,0.99588,3.13,0.38,9.9,5.44794,2.5675,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
7.4,0.37,0.26,9.6,0.05,0.99608,3.13,0.46,10.4,5.69804,2.79,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.7,0.25,0.21,1.5,0.044,0.99142,3.3,0.59,11.0,5.99571,2.365,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
5.8,0.23,0.21,1.5,0.044,0.99138,3.3,0.57,11.0,5.99569,2.385,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
5.4,0.265,0.28,7.8,0.052,0.99432,3.19,0.38,10.4,5.69716,2.28375,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
5.7,0.25,0.27,10.8,0.05,0.99592,3.1,0.5,9.8,5.39796,2.33,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
5.9,0.23,0.28,8.6,0.046,0.99432,3.23,0.53,10.6,5.79716,2.41,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.2,0.3,0.32,1.2,0.052,0.99266,3.28,0.44,10.1,5.54633,2.525,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.33,0.24,14.5,0.048,0.99456,3.06,0.3,11.5,6.24728,2.5325,Sweet,"Complex,Spicy",Soft,Medium,Live
7.4,0.26,0.29,3.7,0.048,0.9915,3.06,0.45,11.4,6.19575,2.7525,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.2,0.4,1.1,0.058,0.99322,3.03,0.38,9.2,5.09661,2.6575,Dry,"Complex,Spicy","Balanced,Structured",Light,Live
6.5,0.21,0.42,1.1,0.059,0.9927,3.12,0.38,9.7,5.346349999999999,2.5625,Dry,Intense,"Balanced,Structured",Medium,Live
7.3,0.25,0.27,3.8,0.047,0.99173,3.07,0.46,11.3,6.145865000000001,2.7225,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.27,0.24,4.6,0.098,0.99412,3.15,0.49,9.6,5.29706,2.615,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.7,0.24,0.3,10.2,0.07,0.99666,2.86,0.46,8.9,4.94833,2.525,Semi-Dry,Intense,"Balanced,Structured",Light,Live
6.4,0.25,0.28,4.9,0.03,0.99024,3.09,0.58,12.8,6.89512,2.505,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
8.0,0.25,0.35,1.1,0.054,0.99366,3.08,0.55,9.5,5.24683,2.92,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.21,0.34,5.6,0.046,0.99299,3.22,0.38,11.0,5.996495,2.5925,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.3,0.29,0.23,14.2,0.037,0.99528,3.08,0.38,10.6,5.7976399999999995,2.475,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
5.7,0.31,0.28,4.1,0.03,0.99062,3.31,0.38,11.7,6.34531,2.4,Semi-Dry,Simple,"Balanced,Structured",Medium,Liveliness
6.9,0.45,0.27,4.7,0.035,0.99058,3.12,0.36,12.5,6.74529,2.6850000000000005,Semi-Dry,"Complex,Spicy",Soft,Full-Bodied,Live
6.9,0.3,0.45,1.4,0.039,0.99059,3.07,0.47,11.1,6.045294999999999,2.68,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.3,0.23,0.56,0.9,0.041,0.99119,3.16,0.62,9.7,5.345594999999999,2.3125,Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.8,0.3,0.26,20.3,0.037,0.99727,3.04,0.38,12.3,6.6486350000000005,2.5999999999999996,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.7,0.28,0.42,3.5,0.035,0.99021,3.18,0.38,12.2,6.595104999999999,2.645,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.0,0.255,0.22,2.7,0.043,0.99238,3.75,0.76,11.3,6.146190000000001,2.30625,Semi-Dry,"Complex,Spicy",Robust,Medium,Liveliness
7.6,0.4,0.27,1.2,0.053,0.99164,3.22,0.38,11.6,6.29582,2.8725,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.5,0.21,0.25,1.2,0.04,0.99006,3.31,0.56,11.3,6.14503,2.3175,Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.0,0.2,0.25,2.0,0.041,0.99078,3.27,0.56,11.1,6.045389999999999,2.43,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.1,0.17,0.29,1.1,0.041,0.99036,3.26,0.57,11.2,6.09518,2.455,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.5,0.21,0.29,1.5,0.046,0.99123,3.15,0.45,11.3,6.145615,2.7875,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.3,0.26,0.32,1.2,0.041,0.98978,3.07,0.45,12.0,6.49489,2.7375,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.43,0.31,3.6,0.046,0.99022,3.15,0.34,12.0,6.49511,2.5974999999999997,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
6.5,0.4,0.31,3.5,0.046,0.99024,3.15,0.31,12.0,6.49512,2.59,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
7.4,0.28,0.5,12.1,0.049,0.9973,3.01,0.44,9.0,4.99865,2.7975,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
6.3,0.23,0.22,17.45,0.054,0.99853,3.12,0.6,9.3,5.149265000000001,2.4675000000000002,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.2,0.34,0.25,12.1,0.059,0.99769,3.14,0.56,8.7,4.848845,2.4825,Semi-Dry,Intense,"Balanced,Structured",Light,Live
6.6,0.44,0.32,3.0,0.095,0.98954,3.1,0.63,12.8,6.89477,2.615,Semi-Dry,Intense,"Balanced,Structured",Full-Bodied,Live
6.0,0.13,0.36,1.6,0.052,0.98974,3.1,0.5,11.5,6.24487,2.3975,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.3,0.17,0.23,5.7,0.048,0.99382,3.08,0.54,10.0,5.49691,2.4450000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.3,0.18,0.22,5.6,0.047,0.99383,3.09,0.54,10.0,5.4969149999999996,2.4475,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.7,0.31,0.34,6.8,0.059,0.99538,3.33,0.56,10.3,5.647690000000001,2.67,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.6,0.33,0.32,15.6,0.054,0.99734,3.25,0.56,10.4,5.69867,2.625,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.3,0.34,0.31,6.0,0.02,0.98981,3.22,0.29,13.4,7.194905,2.5425,Semi-Dry,Simple,Soft,Full-Bodied,Live
6.8,0.29,0.32,1.8,0.032,0.99095,3.05,0.62,11.2,6.0954749999999995,2.615,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.7,0.25,0.27,11.5,0.04,0.99411,3.33,0.31,10.8,5.897055,2.3875,Semi-Dry,"Complex,Spicy",Soft,Medium,Liveliness
6.8,0.27,0.28,7.8,0.038,0.9915,3.24,0.34,12.5,6.74575,2.6475,Semi-Dry,"Complex,Spicy",Soft,Full-Bodied,Live
5.9,0.26,0.24,2.4,0.046,0.99234,3.63,0.73,11.3,6.146170000000001,2.5075000000000003,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
5.9,0.65,0.23,5.0,0.035,0.99016,3.46,0.48,12.8,6.89508,2.5600000000000005,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.6,0.23,0.32,1.5,0.041,0.98949,3.22,0.39,12.7,6.844745,2.5925000000000002,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
5.9,0.27,0.27,9.0,0.051,0.9941,3.25,0.53,10.7,5.847049999999999,2.4225,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.1,0.25,0.28,10.0,0.055,0.994,3.22,0.35,10.9,5.947,2.4625,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
6.8,0.26,0.29,11.9,0.052,0.99546,3.03,0.58,10.4,5.69773,2.5949999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.1,0.13,0.29,15.5,0.064,0.99737,3.16,0.41,9.7,5.348685,2.67,Sweet,Intense,"Balanced,Structured",Medium,Live
5.8,0.24,0.28,1.4,0.038,0.98711,3.1,0.29,13.9,7.443555,2.355,Semi-Dry,"Complex,Spicy",Soft,Full-Bodied,Liveliness
7.6,0.48,0.31,9.4,0.046,0.99714,3.07,0.61,9.4,5.19857,2.865,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.4,0.26,0.32,3.7,0.032,0.99134,3.1,0.67,12.5,6.74567,2.77,Semi-Dry,"Complex,Spicy",Robust,Full-Bodied,Live
6.2,0.32,0.5,6.5,0.048,0.9948,3.19,0.45,9.6,5.2974,2.5525,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.3,0.34,0.52,6.3,0.047,0.99481,3.18,0.44,9.6,5.2974049999999995,2.585,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.26,0.38,1.5,0.061,0.99192,3.18,0.46,10.4,5.69596,2.755,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
7.0,0.31,0.35,1.6,0.063,0.99184,3.22,0.5,10.7,5.84592,2.7199999999999998,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.6,0.22,0.35,1.4,0.05,0.99019,3.17,0.48,12.0,6.495095,2.585,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.8,0.23,0.31,3.5,0.044,0.98998,3.19,0.37,12.1,6.544989999999999,2.3825,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.3,0.17,0.32,1.0,0.04,0.98886,3.31,0.4,13.1,7.04443,2.525,Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.0,0.19,0.26,1.4,0.039,0.98998,3.32,0.41,12.4,6.69499,2.4425,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.7,0.21,0.34,1.5,0.035,0.98949,3.24,0.36,12.6,6.794745,2.6225,Semi-Dry,"Complex,Spicy",Soft,Full-Bodied,Live
6.6,0.22,0.37,1.6,0.04,0.99009,3.15,0.66,12.0,6.495045,2.585,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
6.8,0.34,0.27,5.2,0.06,0.99252,3.27,0.57,11.6,6.29626,2.67,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
7.1,0.34,0.86,1.4,0.174,0.99288,2.92,0.5,9.3,5.14644,2.8049999999999997,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
